Date,Campaign_ID,Campaign_Name,Campaign_Type,Channel,Age_Group,Gender,Device,Country,Customer_Segment,Impressions,Clicks,CTR,Spend_USD,CPC_USD,Conversions,Conversion_Rate,CPA_USD,Revenue_USD,ROAS
2024-01-23,CMP-001,New Year Kickoff Sale,Conversion,Google Search,45-54,Male,Mobile,United States,New Customer,2120,77,0.0363,169.25,2.2,3,0.039,56.42,260.21,1.54
2024-01-23,CMP-001,New Year Kickoff Sale,Conversion,Google Search,25-34,Female,Desktop,United States,New Customer,3552,129,0.0363,283.66,2.2,5,0.0388,56.73,266.16,0.94
2024-01-23,CMP-002,Winter Clearance,Conversion,Facebook Ads,35-44,Female,Mobile,France,New Customer,10621,170,0.016,166.86,0.98,4,0.0235,41.72,291.68,1.75
2024-01-23,CMP-002,Winter Clearance,Conversion,Facebook Ads,25-34,Female,Mobile,United Kingdom,New Customer,22119,354,0.016,347.5,0.98,8,0.0226,43.44,389.02,1.12
2024-01-23,CMP-002,Winter Clearance,Conversion,Google Display,25-34,Male,Mobile,United States,New Customer,30212,236,0.0078,202.18,0.86,3,0.0127,67.39,210.72,1.04
2024-01-23,CMP-002,Winter Clearance,Conversion,Google Display,25-34,Male,Mobile,United Kingdom,New Customer,15531,121,0.0078,103.94,0.86,1,0.0083,103.94,154.77,1.49
2024-01-23,CMP-002,Winter Clearance,Conversion,Google Search,35-44,Male,Tablet,United States,Returning Customer,2589,80,0.0309,189.04,2.36,4,0.05,47.26,394.95,2.09
2024-01-23,CMP-002,Winter Clearance,Conversion,Google Search,45-54,Female,Mobile,France,New Customer,1843,57,0.0309,134.61,2.36,3,0.0526,44.87,217.79,1.62
2024-01-23,CMP-002,Winter Clearance,Conversion,Google Search,65+,Male,Mobile,Canada,New Customer,2058,64,0.0311,150.27,2.35,3,0.0469,50.09,192.19,1.28
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,Google Display,35-44,Male,Desktop,United States,New Customer,107995,664,0.0061,207.49,0.31,9,0.0136,23.05,530.03,2.55
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,Google Display,25-34,Male,Mobile,Canada,Returning Customer,43343,266,0.0061,83.27,0.31,4,0.015,20.82,91.53,1.1
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,Google Display,18-24,Male,Desktop,Canada,New Customer,63288,389,0.0061,121.59,0.31,5,0.0129,24.32,205.66,1.69
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,35-44,Female,Desktop,United States,New Customer,830,5,0.006,26.81,5.36,0,0.0,0.0,4.78,0.18
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,25-34,Male,Mobile,United States,Returning Customer,3314,21,0.0063,107.0,5.1,0,0.0,0.0,24.61,0.23
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,18-24,Male,Mobile,United Kingdom,New Customer,1439,9,0.0063,46.46,5.16,0,0.0,0.0,8.77,0.19
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,35-44,Female,Desktop,United Kingdom,New Customer,68111,461,0.0068,281.53,0.61,6,0.013,46.92,294.89,1.05
2024-01-23,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,45-54,Female,Mobile,Canada,New Customer,89767,607,0.0068,371.04,0.61,7,0.0115,53.01,289.91,0.78
2024-01-23,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,18-24,Male,Mobile,United States,Returning Customer,27024,730,0.027,81.35,0.11,55,0.0753,1.48,5887.32,72.37
2024-01-23,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,18-24,Male,Mobile,United States,Returning Customer,33007,891,0.027,99.36,0.11,68,0.0763,1.46,9310.29,93.7
2024-01-23,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,55-64,Male,Mobile,United States,Returning Customer,25155,679,0.027,75.72,0.11,51,0.0751,1.48,5341.15,70.54
2024-01-23,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Male,Mobile,Australia,Returning Customer,21339,235,0.011,249.22,1.06,8,0.034,31.15,925.77,3.71
2024-01-23,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Male,Mobile,United States,New Customer,10475,115,0.011,122.33,1.06,4,0.0348,30.58,425.6,3.48
2024-01-23,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Female,Mobile,France,Returning Customer,29451,237,0.008,160.14,0.68,2,0.0084,80.07,214.79,1.34
2024-01-23,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Male,Mobile,Australia,Returning Customer,3508,28,0.008,19.08,0.68,0,0.0,0.0,34.48,1.81
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,55-64,Female,Mobile,Australia,Returning Customer,91897,1883,0.0205,112.69,0.06,68,0.0361,1.66,5692.78,50.52
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,55-64,Female,Mobile,United States,Returning Customer,42503,871,0.0205,52.12,0.06,32,0.0367,1.63,1890.4,36.27
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,35-44,Female,Mobile,United States,New Customer,2535,39,0.0154,35.66,0.91,0,0.0,0.0,22.56,0.63
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,45-54,Male,Tablet,United States,New Customer,1810,28,0.0155,25.45,0.91,0,0.0,0.0,19.7,0.77
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,18-24,Male,Desktop,France,Returning Customer,7667,118,0.0154,107.84,0.91,1,0.0085,107.84,86.92,0.81
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Google Search,35-44,Unknown/Other,Mobile,United States,Returning Customer,15321,163,0.0106,464.45,2.85,6,0.0368,77.41,514.2,1.11
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Google Search,25-34,Male,Mobile,France,New Customer,3867,41,0.0106,117.23,2.86,2,0.0488,58.62,157.16,1.34
2024-01-24,CMP-001,New Year Kickoff Sale,Conversion,Google Search,55-64,Male,Mobile,United Kingdom,New Customer,15332,163,0.0106,464.77,2.85,6,0.0368,77.46,411.07,0.88
2024-01-24,CMP-002,Winter Clearance,Conversion,Facebook Ads,55-64,Female,Desktop,United Kingdom,New Customer,6873,180,0.0262,136.53,0.76,4,0.0222,34.13,413.56,3.03
2024-01-24,CMP-002,Winter Clearance,Conversion,Facebook Ads,55-64,Male,Mobile,United States,New Customer,13241,348,0.0263,263.01,0.76,9,0.0259,29.22,496.94,1.89
2024-01-24,CMP-002,Winter Clearance,Conversion,Facebook Ads,45-54,Female,Mobile,United States,New Customer,2121,56,0.0264,42.14,0.75,1,0.0179,42.14,117.54,2.79
2024-01-24,CMP-002,Winter Clearance,Conversion,Google Display,35-44,Male,Mobile,Australia,New Customer,174070,610,0.0035,242.11,0.4,8,0.0131,30.26,662.86,2.74
2024-01-24,CMP-002,Winter Clearance,Conversion,Google Display,45-54,Female,Mobile,Australia,New Customer,271660,952,0.0035,377.85,0.4,12,0.0126,31.49,661.19,1.75
2024-01-24,CMP-002,Winter Clearance,Conversion,Google Search,35-44,Female,Desktop,United States,Returning Customer,2641,92,0.0348,173.34,1.88,3,0.0326,57.78,271.89,1.57
2024-01-24,CMP-002,Winter Clearance,Conversion,Google Search,25-34,Female,Mobile,France,New Customer,1116,39,0.0349,73.23,1.88,1,0.0256,73.23,137.3,1.87
2024-01-24,CMP-002,Winter Clearance,Conversion,Google Search,35-44,Male,Mobile,Australia,Returning Customer,2175,76,0.0349,142.74,1.88,3,0.0395,47.58,221.43,1.55
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,Google Display,25-34,Female,Desktop,United Kingdom,New Customer,17985,119,0.0066,58.17,0.49,2,0.0168,29.08,87.22,1.5
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,Google Display,18-24,Female,Desktop,United States,New Customer,14718,97,0.0066,47.6,0.49,1,0.0103,47.6,101.54,2.13
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,Google Display,18-24,Female,Mobile,Canada,Returning Customer,17797,118,0.0066,57.56,0.49,2,0.0169,28.78,112.99,1.96
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,25-34,Male,Mobile,Canada,Returning Customer,1001,6,0.006,23.94,3.99,0,0.0,0.0,7.18,0.3
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,65+,Female,Mobile,United States,New Customer,11054,65,0.0059,264.4,4.07,2,0.0308,132.2,104.2,0.39
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,35-44,Female,Tablet,United States,Returning Customer,16919,99,0.0059,404.69,4.09,4,0.0404,101.17,168.9,0.42
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,65+,Female,Tablet,United States,Returning Customer,18864,215,0.0114,111.49,0.52,4,0.0186,27.87,172.41,1.55
2024-01-24,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,35-44,Male,Mobile,Australia,Returning Customer,44280,505,0.0114,261.7,0.52,8,0.0158,32.71,441.49,1.69
2024-01-24,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,65+,Male,Mobile,United States,Returning Customer,35057,744,0.0212,122.88,0.17,48,0.0645,2.56,2817.6,22.93
2024-01-24,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Female,Mobile,United States,Returning Customer,14402,305,0.0212,50.48,0.17,20,0.0656,2.52,1401.5,27.76
2024-01-24,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,65+,Male,Mobile,United States,Returning Customer,35559,524,0.0147,367.92,0.7,7,0.0134,52.56,538.56,1.46
2024-01-24,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Male,Desktop,Canada,New Customer,10533,155,0.0147,108.98,0.7,2,0.0129,54.49,202.2,1.86
2024-01-24,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Male,Desktop,France,Returning Customer,26299,270,0.0103,115.1,0.43,4,0.0148,28.78,225.13,1.96
2024-01-24,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Female,Desktop,United States,Returning Customer,28272,290,0.0103,123.74,0.43,4,0.0138,30.94,436.11,3.52
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,45-54,Female,Mobile,Canada,New Customer,155916,4090,0.0262,204.5,0.05,175,0.0428,1.17,17323.65,84.71
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,35-44,Male,Mobile,Australia,New Customer,116726,3062,0.0262,153.1,0.05,131,0.0428,1.17,11580.43,75.64
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,18-24,Female,Mobile,United States,Returning Customer,89355,2344,0.0262,117.2,0.05,100,0.0427,1.17,6814.14,58.14
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,45-54,Male,Mobile,United Kingdom,New Customer,24902,450,0.0181,291.7,0.65,4,0.0089,72.92,292.52,1.0
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,25-34,Male,Mobile,Australia,New Customer,28460,515,0.0181,333.37,0.65,5,0.0097,66.67,401.7,1.2
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Google Search,18-24,Female,Mobile,Australia,New Customer,3481,119,0.0342,282.34,2.37,5,0.042,56.47,553.34,1.96
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Google Search,18-24,Female,Mobile,France,New Customer,5538,190,0.0343,449.18,2.36,7,0.0368,64.17,479.84,1.07
2024-01-25,CMP-001,New Year Kickoff Sale,Conversion,Google Search,55-64,Female,Mobile,France,New Customer,1919,66,0.0344,155.65,2.36,3,0.0455,51.88,208.33,1.34
2024-01-25,CMP-002,Winter Clearance,Conversion,Facebook Ads,18-24,Female,Mobile,United States,Returning Customer,12160,168,0.0138,193.9,1.15,4,0.0238,48.48,244.01,1.26
2024-01-25,CMP-002,Winter Clearance,Conversion,Facebook Ads,55-64,Female,Desktop,Canada,New Customer,8048,111,0.0138,128.34,1.16,3,0.027,42.78,165.66,1.29
2024-01-25,CMP-002,Winter Clearance,Conversion,Google Display,45-54,Male,Mobile,Canada,Returning Customer,23990,156,0.0065,100.1,0.64,2,0.0128,50.05,240.06,2.4
2024-01-25,CMP-002,Winter Clearance,Conversion,Google Display,45-54,Female,Mobile,Australia,Returning Customer,41102,266,0.0065,171.49,0.64,4,0.015,42.87,228.58,1.33
2024-01-25,CMP-002,Winter Clearance,Conversion,Google Search,25-34,Male,Mobile,United States,New Customer,4169,99,0.0237,222.91,2.25,3,0.0303,74.3,221.92,1.0
2024-01-25,CMP-002,Winter Clearance,Conversion,Google Search,35-44,Male,Desktop,United States,New Customer,6172,146,0.0237,329.96,2.26,4,0.0274,82.49,564.56,1.71
2024-01-25,CMP-002,Winter Clearance,Conversion,Google Search,55-64,Female,Mobile,Australia,Returning Customer,6326,150,0.0237,338.2,2.25,4,0.0267,84.55,229.07,0.68
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,Google Display,25-34,Female,Mobile,United Kingdom,Returning Customer,98541,509,0.0052,199.82,0.39,2,0.0039,99.91,108.23,0.54
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,Google Display,25-34,Male,Mobile,United States,New Customer,39473,204,0.0052,80.04,0.39,1,0.0049,80.04,44.44,0.56
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,Google Display,35-44,Male,Desktop,France,New Customer,56422,291,0.0052,114.41,0.39,1,0.0034,114.41,114.09,1.0
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,35-44,Female,Mobile,United States,Returning Customer,3140,11,0.0035,62.35,5.67,0,0.0,0.0,17.3,0.28
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,25-34,Female,Mobile,United States,New Customer,7209,25,0.0035,143.17,5.73,1,0.04,143.17,30.79,0.22
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,45-54,Unknown/Other,Mobile,Australia,New Customer,11804,41,0.0035,234.4,5.72,1,0.0244,234.4,29.25,0.12
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,25-34,Male,Desktop,United States,New Customer,14457,154,0.0107,119.52,0.78,2,0.013,59.76,81.04,0.68
2024-01-25,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,25-34,Male,Mobile,United States,New Customer,15847,169,0.0107,131.01,0.78,2,0.0118,65.5,75.54,0.58
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,55-64,Male,Desktop,United States,Returning Customer,43121,1151,0.0267,200.08,0.17,43,0.0374,4.65,2925.62,14.62
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,45-54,Male,Mobile,United States,Returning Customer,25941,693,0.0267,120.36,0.17,26,0.0375,4.63,2340.94,19.45
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Male,Mobile,United States,Returning Customer,6787,99,0.0146,128.67,1.3,2,0.0202,64.33,254.8,1.98
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Female,Desktop,United States,Returning Customer,4872,71,0.0146,92.37,1.3,2,0.0282,46.18,147.28,1.59
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,45-54,Female,Tablet,Canada,Returning Customer,6537,96,0.0147,123.93,1.29,2,0.0208,61.96,264.5,2.13
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Male,Desktop,Australia,Returning Customer,18560,69,0.0037,61.38,0.89,1,0.0145,61.38,44.49,0.72
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Female,Mobile,Canada,Returning Customer,35665,133,0.0037,117.96,0.89,1,0.0075,117.96,62.09,0.53
2024-01-25,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Unknown/Other,Mobile,United States,Returning Customer,9040,34,0.0038,29.9,0.88,0,0.0,0.0,46.04,1.54
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,25-34,Male,Mobile,United States,New Customer,39824,1021,0.0256,156.4,0.15,54,0.0529,2.9,5564.58,35.58
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,65+,Male,Desktop,United States,New Customer,19150,491,0.0256,75.2,0.15,26,0.053,2.89,3157.41,41.99
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,25-34,Male,Tablet,United States,Returning Customer,29757,763,0.0256,116.86,0.15,41,0.0537,2.85,2053.56,17.57
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,18-24,Female,Mobile,United States,New Customer,25159,346,0.0138,403.04,1.16,7,0.0202,57.58,469.91,1.17
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,25-34,Female,Mobile,United States,New Customer,23057,317,0.0137,369.38,1.17,7,0.0221,52.77,446.72,1.21
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Google Search,45-54,Male,Desktop,United States,New Customer,2134,73,0.0342,191.94,2.63,3,0.0411,63.98,327.96,1.71
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Google Search,18-24,Male,Desktop,United States,Returning Customer,3341,114,0.0341,300.51,2.64,5,0.0439,60.1,339.29,1.13
2024-01-26,CMP-001,New Year Kickoff Sale,Conversion,Google Search,18-24,Female,Mobile,United States,New Customer,3235,111,0.0343,291.01,2.62,4,0.036,72.75,326.68,1.12
2024-01-26,CMP-002,Winter Clearance,Conversion,Facebook Ads,25-34,Female,Mobile,United Kingdom,New Customer,37787,299,0.0079,262.3,0.88,9,0.0301,29.14,1006.8,3.84
2024-01-26,CMP-002,Winter Clearance,Conversion,Facebook Ads,25-34,Female,Mobile,United States,Returning Customer,10318,82,0.0079,71.62,0.87,3,0.0366,23.87,201.67,2.82
2024-01-26,CMP-002,Winter Clearance,Conversion,Google Display,25-34,Male,Desktop,Germany,New Customer,30248,225,0.0074,232.83,1.03,1,0.0044,232.83,125.2,0.54
2024-01-26,CMP-002,Winter Clearance,Conversion,Google Display,18-24,Female,Mobile,United Kingdom,New Customer,29351,218,0.0074,225.92,1.04,1,0.0046,225.92,72.29,0.32
2024-01-26,CMP-002,Winter Clearance,Conversion,Google Display,45-54,Male,Desktop,United States,New Customer,19241,143,0.0074,148.1,1.04,1,0.007,148.1,63.1,0.43
2024-01-26,CMP-002,Winter Clearance,Conversion,Google Search,35-44,Female,Mobile,Australia,Returning Customer,5022,165,0.0329,399.89,2.42,6,0.0364,66.65,502.19,1.26
2024-01-26,CMP-002,Winter Clearance,Conversion,Google Search,18-24,Female,Desktop,United States,Returning Customer,1566,51,0.0326,124.66,2.44,2,0.0392,62.33,138.61,1.11
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,Google Display,65+,Male,Mobile,United States,New Customer,27261,282,0.0103,86.4,0.31,3,0.0106,28.8,112.75,1.3
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,Google Display,55-64,Female,Mobile,United States,Returning Customer,27411,283,0.0103,86.88,0.31,3,0.0106,28.96,126.83,1.46
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,Google Display,65+,Female,Desktop,United States,New Customer,13494,139,0.0103,42.77,0.31,2,0.0144,21.38,111.24,2.6
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,35-44,Female,Mobile,United States,Returning Customer,1426,10,0.007,58.63,5.86,0,0.0,0.0,7.69,0.13
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,35-44,Male,Mobile,Australia,Returning Customer,3018,22,0.0073,124.12,5.64,1,0.0455,124.12,21.66,0.17
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,LinkedIn Ads,55-64,Male,Mobile,Canada,New Customer,1936,14,0.0072,79.61,5.69,0,0.0,0.0,15.43,0.19
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,18-24,Female,Mobile,United States,Returning Customer,158121,1061,0.0067,503.12,0.47,8,0.0075,62.89,396.85,0.79
2024-01-26,CMP-005,Brand Awareness Q1,Awareness,YouTube Ads,35-44,Male,Desktop,United States,New Customer,64999,436,0.0067,206.82,0.47,3,0.0069,68.94,200.21,0.97
2024-01-26,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Male,Mobile,United States,Returning Customer,73597,1722,0.0234,205.06,0.12,112,0.065,1.83,13955.42,68.06
2024-01-26,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,55-64,Male,Mobile,United States,Returning Customer,22944,537,0.0234,63.93,0.12,35,0.0652,1.83,2685.4,42.01
2024-01-26,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Female,Mobile,United States,New Customer,3181,51,0.016,90.88,1.78,1,0.0196,90.88,110.21,1.21
2024-01-26,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,35-44,Male,Desktop,United Kingdom,Returning Customer,2516,40,0.0159,71.87,1.8,1,0.025,71.87,58.69,0.82
2024-01-26,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Male,Mobile,United States,Returning Customer,14631,65,0.0044,70.54,1.09,1,0.0154,70.54,40.59,0.58
2024-01-26,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Male,Mobile,United States,Returning Customer,36326,161,0.0044,175.13,1.09,1,0.0062,175.13,114.5,0.65
2024-01-26,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Female,Mobile,Germany,New Customer,35840,159,0.0044,172.78,1.09,1,0.0063,172.78,197.61,1.14
2024-01-27,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,18-24,Male,Mobile,United States,New Customer,66437,1835,0.0276,233.45,0.13,109,0.0594,2.14,8236.7,35.28
2024-01-27,CMP-001,New Year Kickoff Sale,Conversion,Email Marketing,35-44,Male,Desktop,Canada,Returning Customer,134880,3726,0.0276,473.94,0.13,220,0.059,2.15,12854.23,27.12
2024-01-27,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,18-24,Male,Tablet,United States,New Customer,18073,315,0.0174,351.43,1.12,8,0.0254,43.93,975.48,2.78
2024-01-27,CMP-001,New Year Kickoff Sale,Conversion,Facebook Ads,18-24,Female,Tablet,France,New Customer,18803,327,0.0174,365.63,1.12,8,0.0245,45.7,608.02,1.66
2024-01-27,CMP-001,New Year Kickoff Sale,Conversion,Google Search,45-54,Female,Desktop,United States,New Customer,1704,60,0.0352,143.87,2.4,3,0.05,47.96,288.81,2.01
2024-01-27,CMP-001,New Year Kickoff Sale,Conversion,Google Search,18-24,Female,Mobile,United States,New Customer,3242,115,0.0355,273.75,2.38,6,0.0522,45.62,405.43,1.48
2024-01-27,CMP-001,New Year Kickoff Sale,Conversion,Google Search,25-34,Male,Mobile,United Kingdom,New Customer,390,14,0.0359,32.91,2.35,1,0.0714,32.91,71.96,2.19
2024-01-27,CMP-002,Winter Clearance,Conversion,Facebook Ads,45-54,Male,Tablet,United States,Returning Customer,33510,560,0.0167,384.23,0.69,23,0.0411,16.71,2419.66,6.3
2024-01-27,CMP-002,Winter Clearance,Conversion,Facebook Ads,25-34,Female,Desktop,United States,New Customer,6843,114,0.0167,78.46,0.69,5,0.0439,15.69,320.41,4.08
